Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Senegal,SEN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,52.4,..,..,..,41.1,..,..,..,..,..,41,..,..,..,..,..,..,9.2,..,..,9.9,..,..
Senegal,SEN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,79,..,..,..,70.4,..,..,..,..,..,71,..,..,..,..,..,..,37.6,..,..,36.3,..,..
Senegal,SEN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,94.3,..,..,..,91.9,..,..,..,..,..,90.9,..,..,..,..,..,..,74.4,..,..,75.6,..,..
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2999.1686181672,3193.25900294056,3418.78954035622,3640.27502690207,3808.09410250362,4161.59520343493,4404.95987537627,4648.19702000642,4967.61971551375,5270.95832317372,5147.56897325867,5206.08676066596,5354.20042915943,5343.57882527263,5524.96786533256,5462.73477497385,5588.9794435877,5805.89806200667,5959.52130391171,6261.52570046486,6567.90805482597,6552.08439071824,7125.21858226991,7493.16180160028,7736.46385211174
Serbia,SRB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,5.3,5.8,6.9,6.6,6.4,5.4,2.9,2.3,1.6,1.2,..,..
Serbia,SRB,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2,11.6,12.2,11.6,11,9,5.9,4,2.8,2.5,..,..
Serbia,SRB,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,25,28.3,28.2,27.2,24.6,21.7,17.2,12,10.1,7.5,..,..
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11326.9386083063,11703.7535246117,11427.9413083015,11218.2606464315,10677.9692081272,10412.0868936027,11297.3118190493,12105.4475265558,13112.8210098816,12473.2921769121,12116.3783687977,12313.5566919249,13843.7116081878,14135.0010570653,14050.3135581314,14395.6158118771,15333.1051727105,16962.6753972731,17921.5731976918,18628.1862276696,19481.6461053742,17048.361729788,17005.0422063679,16188.7813275605,16715.2650923889
Seychelles,SYC,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,..,..,..,0.5,..,..,..,..,..
Seychelles,SYC,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3,..,..,..,..,1.2,..,..,..,..,..
Seychelles,SYC,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.7,..,..,..,..,6.7,..,..,..,..,..
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,384.752685171399,400.598934284692,354.089391288994,423.340981615189,445.230359394452,458.446874049514,465.778404690118,475.157147312293,501.881016671066,515.983575153055,518.167904422153,537.378976443652,554.538642938214,622.256768199373,734.354168837521,748.928417330152,581.293411814954,603.408938039901,611.083994807401,617.529519430669,634.985615716206,608.338120204502,619.269223322176,626.902043510272,634.737189557464
Sierra Leone,SLE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,61.3,..,..,..,..,..,..,..,38.7,..,..,..,..,..,..,26.1,..,..,..,..,..
Sierra Leone,SLE,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,83.7,..,..,..,..,..,..,..,72.6,..,..,..,..,..,..,64.3,..,..,..,..,..
Sierra Leone,SLE,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,94.8,..,..,..,..,..,..,..,93.4,..,..,..,..,..,..,89.9,..,..,..,..,..
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,32557.0469904063,34890.0811365168,33597.8690808226,34598.8267483781,36709.7965038255,39856.6356222613,41798.4880834671,44159.4101820552,46178.8139470199,44601.5799302699,43331.8746638962,48752.0515441859,50713.5326393594,51679.352717333,53298.9728558286,54681.9336458253,55645.6068614606,56899.485124515,59414.6549459103,61216.1250918658,61333.6563161696,59144.3539186758,67638.6459886659,67948.8928271514,65422.4603166668
Singapore,SGP,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,36729.7096639629,38107.6275886335,40600.9243087919,39733.4998324653,38089.8152723971,37584.9804490121,36519.9926615273,36715.4916829871,34280.3454755321,31668.1363245556,34507.7201076267,29391.9908884203,30467.1222332041,33305.6318630742,34207.9512812081
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8799.88587594508,8914.59898415289,9221.521860824,9640.86530132502,10177.7214189548,10717.1731711207,11425.9001472696,12395.7521809663,13734.4555495321,14487.7065317766,13679.0844080915,14584.2606782101,14954.577975505,15126.0352987762,15205.3955780546,15600.3671671802,16390.8821748507,16687.9844571492,17151.652477668,17818.2341072167,18240.9937197683,17618.5013397047,18498.3602667545,18898.0428440638,19217.4739848985
Slovak Republic,SVK,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,0.1,0.2,0.2,0.4,0.4,0.4,0.5,0.4,0.4,0.3,0.7,0.7,1.4,0.2,0.2,0.1,0.2,0.1,..,..
Slovak Republic,SVK,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,1,0.9,0.8,1,1.1,1.1,1.2,0.9,1.1,1.2,1.8,1.2,2.1,1.3,1.3,0.5,0.4,0.7,..,..
Slovak Republic,SVK,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,8.3,5.2,3.5,3.2,3.9,3.9,3.4,3,4.5,4.1,4.8,4.3,4.3,2.7,3.4,2,1.9,2.4,..,..
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,15711.81638306,16240.6568860495,16736.6666048821,17301.9338072883,17803.3779818988,18567.5622059245,19239.3999078218,20280.1519045957,21574.7534360106,22296.7049968231,20428.1698595221,20612.5895305308,20746.988405299,20157.0052544663,19922.474290455,20453.8333877187,20890.1664304173,21541.176421949,22563.7589398118,23483.529124564,24142.0895708359,22963.9334110233,24786.7912075572,25349.7585533515,25643.352291199
Slovenia,SVN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Slovenia,SVN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,0.2,0.2,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,..,..
Slovenia,SVN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,0.5,0.5,0.4,0.2,0.1,0.2,0.1,0.3,0.3,0.4,0.3,0.3,0.2,0.1,0.1,0.1,0,0.1,..,..
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2142.10747223183,1790.37374903463,1608.94123104855,1527.93025970643,1590.70567135502,1674.55116518248,1757.88964213206,1790.0335649307,1814.04960295072,1884.48600757669,1895.00980410625,2030.66047615108,2129.03211193063,2127.58004418029,2182.87688859711,2153.33551212503,2134.80541826155,2197.98817788824,2210.91151030765,2217.81727876586,2203.96286598146,2079.54030646397,2082.66777880845,2084.34705555229,2099.02954839964
Solomon Islands,SLB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,50.6,..,..,..,..,..,..,26.6,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,74.6,..,..,..,..,..,..,61,..,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,91,..,..,..,..,..,..,88.5,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,302.397535330196,311.383918769025,320.681467327335,332.667832210846,345.312606513395,356.738598146246,369.329502869138,381.701005970293,395.051334416433,409.462715564918,426.252828746848,443.571311371421,465.897882178206,488.156621194076,459.704074340481,477.339569475404,507.482915467098,520.069997904869,547.622659113008,543.977580741326,543.612617001802,511.879808826483,512.448925990392,509.075021001872,509.079989552448
Somalia,SOM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4588.7560281192,4735.66553181957,4820.64433895753,4953.7364473103,5052.90993956202,5233.86627685538,5458.23016635984,5708.82308621003,5954.16804814954,6074.94267195276,5910.78824576381,6018.23075370279,6130.97136731323,6194.99275876379,6263.10433363432,6252.31797718806,6204.92990145846,6185.74604725477,6233.18710776586,6253.11899645914,6188.70355773203,5748.89784488027,5959.44365737965,6022.42750832719,6006.45285746237
South Africa,ZAF,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,36.8,..,..,..,..,28.3,..,..,18.7,..,18,..,..,..,20.5,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,55.4,..,..,..,..,51.2,..,..,39.3,..,37.9,..,..,..,40,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,74.3,..,..,..,..,71.8,..,..,62.4,..,60.9,..,..,..,61.6,..,..,..,..,..,..,..,..,..
South Sudan,SSD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,2287.56504908164,2297.36295133232,2302.52029431863,2082.35996433619,1074.654868133,1171.48237870724,1199.42104478047,1071.77776475545,..,..,..,..,..,..,..,..
South Sudan,SSD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,34.5,..,..,..,..,..,..,67.3,..,..,..,..,..,..,..
South Sudan,SSD,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,56.6,..,..,..,..,..,..,86.5,..,..,..,..,..,..,..
South Sudan,SSD,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,81.8,..,..,..,..,..,..,96.6,..,..,..,..,..,..,..
Spain,ESP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,22846.7177460286,23937.9685518675,24707.3670736861,25026.0864710207,25310.4563874129,25654.3365515924,26145.8085786196,26762.2672557942,27218.4492597353,27025.2949432871,25778.9564650653,25702.3468448149,25402.6050717462,24634.9620884239,24368.9682370919,24783.0829468685,25754.36102944,26514.3248119679,27239.3524364815,27739.8647682529,28087.8979203438,24829.6485910222,26391.5972251563,27702.7452993409,28046.9506444221
Spain,ESP,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7,0.7,..,..,0.8,0.8,0.7,0.8,0.4,0.5,0.8,0.7,1.1,0.9,1.1,0.8,0.9,1.1,0.7,0.8,0.8,0.9,0.6,..,..
Spain,ESP,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,1,1.1,..,..,1.2,1.3,1.1,1.1,0.7,0.9,1.1,1.1,1.6,1.5,1.7,1.5,1.5,1.7,1.1,1.2,1.1,1.4,0.9,..,..
Spain,ESP,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,2.5,2.4,..,..,2.2,2.4,2.6,2.6,1.6,1.9,2.3,2.7,3,3.4,3.8,3.3,3.5,3.5,2.5,2.7,2.8,3.1,1.9,..,..
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1908.86642521177,2011.98047068636,1965.82091122656,2023.39393567496,2122.2151440587,2216.27205437473,2332.65231790321,2486.64762174852,2628.1568031565,2756.12197984815,2826.23541535354,3025.30115104182,3257.44744034531,3512.13425627403,3634.61702853361,3846.82623839724,3990.35311739446,4174.63699572818,4427.54255069831,4495.71046284418,4458.43442725849,4229.74959441854,4360.56692396976,4035.6526670538,3968.67636479424
Sri Lanka,LKA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,11,..,..,..,5.6,..,..,3.5,..,..,2.6,..,..,..,1.3,..,..,1,..,..,..,..
Sri Lanka,LKA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,42.2,..,..,..,29.8,..,..,23.8,..,..,19.7,..,..,..,13.8,..,..,11.3,..,..,..,..
Sri Lanka,LKA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,76.8,..,..,..,69.4,..,..,67.4,..,..,61.5,..,..,..,52.8,..,..,49.3,..,..,..,..
St. Kitts and Nevis,KNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,12878.1793094406,13973.2505672094,14539.4217963652,14649.7174570403,14022.8676239043,14536.6210944054,15901.94282231,16350.774129037,16399.6460710834,18178.3673909476,17515.777090111,17480.2286956191,17696.3648517856,17549.4743129528,18535.9832217722,19892.1008189404,20029.759828881,20818.3420757743,20865.6482479611,21294.3919320404,21919.7815215201,18581.3806573826,18684.6302940347,20628.6863992893,21292.702560944
St. Kitts and Nevis,KNA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9215.3540671155,9147.93739732534,8775.97599798909,8746.89221776866,9050.1072323784,9637.35896111175,9531.25277412109,10055.8288466956,10161.9612139531,10597.9753415291,10230.6832658196,10189.5655294429,10555.7411281247,10484.634301965,10223.9811516766,10330.4085611699,10292.7335300088,10597.8824218097,10909.6702494073,11178.8613288299,11062.5352454558,8321.25357437874,9317.41411861472,10988.9714280724,11314.734327866
St. Lucia,LCA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,..,..,..,..
St. Lucia,LCA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..
St. Lucia,LCA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.4,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4961.5241025767,5050.90915138177,5146.98910394809,5431.07598246641,5812.00811368855,6078.02296963422,6260.69047925972,6735.77894225757,6997.47439722418,7058.14246280887,6991.03304423014,6711.00529437643,6707.4425167714,6824.78599236034,7034.04090288865,7157.82338507939,7386.74663845115,7730.67591072922,7873.44203970602,8144.15082058925,8225.93643709591,7940.45468563647,8023.31398028855,8629.53134407625,9170.74946732761
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1123.28955078125,1160.33764648438,1201.35119628906,1239.50402832031,1282.81799316406,1312.67370605469,1347.44567871094,1392.07580566406,1425.59375,1434.08386230469,1351.802734375,1362.701171875,1449.43676757813,1352.86926269531,1347.4755859375,1371.69604492188,1355.12609863281,1359.1748046875,1324.982421875,1248.95727539063,1186.90600585938,1112.7216796875,1062.83142089844,1025.3212890625,878.65673828125
Sudan,SDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,18.6,..,..,..,..,15.3,..,..,..,..,..,..,..,..,..
Sudan,SDN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,47.8,..,..,..,..,49.7,..,..,..,..,..,..,..,..,..
Sudan,SDN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,82.8,..,..,..,..,86.2,..,..,..,..,..,..,..,..,..
Suriname,SUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6081.17885727354,6098.18607704988,6244.84860724153,6312.56816447397,6602.18288741065,7068.07610923191,7305.32726713114,7642.65101493012,7943.17894604159,8179.46315547805,8331.57884081956,8664.45727035674,9070.51556472402,9214.99181747904,9387.14960649868,9316.39198498832,8907.83725830091,8383.23003948867,8426.03049835243,8751.28397676744,8756.33028870617,7275.51159620534,7029.77161791138,7141.96043605714,7229.40964685994
Suriname,SUR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.1,..
Suriname,SUR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.2,..
Suriname,SUR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5,..
Sweden,SWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39309.5970016519,41117.1524303504,41601.3076782847,42377.119637975,43194.9261684047,44891.323206397,45990.3743263984,47864.8108642309,49145.1958332412,48544.1158941036,46043.4809449994,48369.9100407876,49539.9726076492,48885.5484179725,49048.8187500238,49855.301012313,51545.4836095322,51955.8610703634,52576.8102821051,52983.0068617482,53490.3518198746,51952.6731328342,54816.005848573,55894.1619424147,55521.4327527749
Sweden,SWE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0,0.2,0,0.3,0.4,1.1,0.4,0.4,0.6,0.5,0.5,0.6,0.5,0.7,0.5,0.6,0.3,0.2,0.7,0.3,0.4,0.6,..,..
Sweden,SWE,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,0.2,0.2,0.2,0.5,0.6,1.3,0.5,0.6,0.8,0.8,0.8,0.8,0.6,0.8,0.7,0.8,0.5,0.3,0.9,0.4,0.5,0.8,..,..
Sweden,SWE,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,0.5,0.5,0.5,1,1,1.8,1,0.9,1,1.1,1.3,1.4,1.2,1.3,1.1,1.1,0.9,0.8,1.4,0.9,0.9,1.4,..,..
Switzerland,CHE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,71341.3428528522,73749.9388039148,74439.463600957,73824.3848823894,73254.952914928,74718.6836114474,76282.9839647849,78893.8077357762,81254.1700504637,82481.068036134,79585.5215942023,81315.4228645667,81874.3361860796,81964.8864216996,82479.9215356402,83394.3711423724,83806.4476003837,84611.0998479606,84967.5885484699,86756.6021294513,87123.6604363226,84637.0132313179,88520.3220012179,90057.0359422233,89942.537545472
Switzerland,CHE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0,..,0,..,0,..,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Switzerland,CHE,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,0.2,..,0,..,0.2,..,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0.1,0,0,0,0.1,..,..,..
Switzerland,CHE,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,0.5,..,0.2,..,0.5,..,0.4,0.4,0.3,0.2,0.4,0.1,0,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,..,..,..
Syrian Arab Republic,SYR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1297.45516567865,1273.66498240518,1254.66760688078,1271.15057613221,1328.11594963607,1382.68690566971,1429.14351872873,1435.71194427749,1424.04006493819,1434.36865607472,1494.5892260765,1536.26736988782,1552.72113339159,1150.08203011645,891.368635934704,856.166233920089,857.417884760688,812.690278508957,805.999576294994,802.430209355374,781.318333469391,754.575939265083,744.604884868047,..,..
Syrian Arab Republic,SYR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,1.1,..,..,1.8,..,..,1.2,..,..,..,..,..,..,..,..,..,..,..,..,24.8,..
Syrian Arab Republic,SYR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,11.7,..,..,16.6,..,..,16.5,..,..,..,..,..,..,..,..,..,..,..,..,67,..
Syrian Arab Republic,SYR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,48.6,..,..,46.8,..,..,47.7,..,..,..,..,..,..,..,..,..,..,..,..,96,..
Tajikistan,TJK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,402.62592581233,430.340980389874,461.577964559218,501.034883995836,545.251856078225,590.031123878776,617.938830402477,649.177034242198,687.062106086385,727.551285300019,741.354128556998,773.673871894232,813.523394565951,855.680040675314,898.644267624329,937.003412115775,970.362547188452,1013.39117468785,1060.99682347512,1116.29302105025,1172.07905437221,1197.2106250504,1281.96084404426,1356.31721438677,1441.26806083608
Tajikistan,TJK,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,62,..,..,..,36.7,21.4,..,..,12.8,..,6.8,..,..,..,..,..,6.1,..,..,..,..,..,..,..,..
Tajikistan,TJK,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,90.4,..,..,..,72.7,55,..,..,42.7,..,32,..,..,..,..,..,25.7,..,..,..,..,..,..,..,..
Tajikistan,TJK,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,99.2,..,..,..,94.8,87.7,..,..,85,..,76.3,..,..,..,..,..,66.4,..,..,..,..,..,..,..,..
Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,543.351318359375,552.067810058594,569.900146484375,594.598815917969,617.651306152344,646.256591796875,675.612365722656,699.862731933594,726.5927734375,747.271667480469,767.233459472656,795.046020507813,832.010070800781,844.567993164063,875.112976074219,905.484252929688,929.7998046875,959.852294921875,990.952087402344,1012.49896240234,1039.51049804688,1028.91186523438,1041.75061035156,1057.73901367188,1080.78552246094
Tanzania,TZA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,84,..,..,..,..,..,..,56.2,..,..,..,44.7,..,..,..,..,..,..,44.9,..,..,..,..,..
Tanzania,TZA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,95.5,..,..,..,..,..,..,81.6,..,..,..,76.7,..,..,..,..,..,..,74.3,..,..,..,..,..
